t,omega,F,S,C,tau_R,IC,kappa,kappa_cum,omega_gate,S_gate,C_gate,regime_gate
3.06,0.3459746908734652,0.6540253091265348,0.955197823720598,0.7532436592734716,1.0009163152309104,0.7694837460091726,-0.2620354357256638,-0.4996979302117302,0.025067838082215903,0.14370600031072736,0.13381234009340862,Stable
3.0700000000000003,0.3459746908734652,0.6540253091265348,0.9608294295632888,0.7463030849104879,1.0009163152309104,0.7694837460091726,-0.2620354357256638,-0.5023182845689869,0.025067838082215903,0.14455325470231226,0.13257935992069936,Stable
3.08,0.3459746908734652,0.6540253091265348,0.9611845476799004,0.6305478795733925,1.0009163152309104,0.7694837460091726,-0.2620354357256638,-0.5049386389262435,0.025067838082215903,0.14460668091718507,0.11201566222015732,Stable
3.09,0.3459746908734652,0.6540253091265348,0.9613632848221736,0.4171250775656371,1.0009163152309104,0.7694837460091726,-0.2620354357256638,-0.5075589932835001,0.025067838082215903,0.14463357126302254,0.07410149697713928,Stable
3.1,0.2258433852977259,0.774156614702274,0.9632705977008664,0.4999578831886975,1.0009163152309104,0.894350925250258,-0.1116570358116035,-0.5086755636416161,0.01636364035846039,0.14492051947242116,0.0888165913831315,Stable
3.11,0.1165652529289086,0.8834347470710914,0.962671051528712,0.581467732564393,1.0009163152309104,0.970693318901548,-0.0297446907491481,-0.5089730105491076,0.008445816886366158,0.14483031995535534,0.10329666506359667,Stable
3.12,0.1165652529289086,0.8834347470710914,0.9564980657968772,0.2827105421783182,1.0009163152309104,0.970693318901548,-0.0297446907491481,-0.5092704574565992,0.008445816886366158,0.14390161695010578,0.05022300387426493,Stable
3.13,0.1263983944349817,0.8736016055650183,0.9646483712484184,0.2487069419350564,1.0009163152309104,0.9656298071522774,-0.0349747302718072,-0.5096202047593171,0.009158284028085228,0.1451278004365689,0.04418232730947263,Stable
3.14,0.121819162390264,0.878180837609736,0.9640222380952648,0.5239223902974252,1.0009163152309104,0.968035541287066,-0.0324864658437373,-0.5099450694177545,0.008826492569154897,0.1450336010059722,0.09307384165789251,Stable
3.15,0.1263983944349817,0.8736016055650183,0.9633772224395114,0.5208043241482285,1.0009163152309104,0.9656298071522774,-0.0349747302718072,-0.5102948167204726,0.009158284028085228,0.1449365607722905,0.09251992298515853,Stable
3.16,0.1263983944349817,0.8736016055650183,0.9636639936336396,0.5113765346939856,1.0009163152309104,0.9656298071522774,-0.0349747302718072,-0.5106445640231907,0.009158284028085228,0.14497970444398772,0.09084509366100993,Stable
3.17,0.1236033507405537,0.8763966492594463,0.9671263239080912,0.5126446617609275,1.0009163152309104,0.9671080503957752,-0.033445041689697,-0.5109790144400876,0.008955767183319075,0.1455005993027701,0.091070374084249,Stable
3.18,0.121819162390264,0.878180837609736,0.967156228939469,0.3909570514831939,1.0009163152309104,0.968035541287066,-0.0324864658437373,-0.511303879098525,0.008826492569154897,0.1455050984047799,0.0694527956404503,Stable
3.19,0.0914662878610192,0.9085337121389808,0.9669612625774866,0.2419407290913451,1.0009163152309104,0.981852256350852,-0.0183144235430537,-0.5114870233339556,0.006627253826841216,0.14547576643251212,0.0429803221375202,Stable
3.2,0.077259282363643,0.9227407176363568,0.9669656225948572,0.004644139237136,1.0009163152309104,0.9870180965551162,-0.013066894676279,-0.5116176922807183,0.005597875312065319,0.1454764223810937,0.00082502272855531,Stable
3.21,0.077259282363643,0.9227407176363568,0.9674168220409384,0.2196157944739966,1.0009163152309104,0.9870180965551162,-0.013066894676279,-0.5117483612274811,0.005597875312065319,0.14554430367869362,0.03901433887725465,Stable
